Date  AveragePrice  type  region
3/15/2015  1.03  conventional  Denver
3/8/2015  1.03  conventional  Denver
3/1/2015  1.03  conventional  Denver
2/22/2015  1  conventional  Denver
2/15/2015  1.12  conventional  Denver
2/8/2015  0.95  conventional  Denver
2/1/2015  0.93  conventional  Denver
1/25/2015  1.02  conventional  Denver
1/18/2015  0.99  conventional  Denver
1/11/2015  1.09  conventional  Denver
1/4/2015  0.99  conventional  Denver
12/27/2015  1.08  conventional  Detroit
12/20/2015  1.1  conventional  Detroit
12/13/2015  1.05  conventional  Detroit
12/6/2015  0.98  conventional  Detroit
11/29/2015  1.11  conventional  Detroit
11/22/2015  1.09  conventional  Detroit
11/15/2015  1.1  conventional  Detroit
11/8/2015  1.03  conventional  Detroit
11/1/2015  1.04  conventional  Detroit
10/25/2015  1.17  conventional  Detroit
10/18/2015  0.97  conventional  Detroit
10/11/2015  0.99  conventional  Detroit
10/4/2015  1.1  conventional  Detroit
9/27/2015  1.17  conventional  Detroit
9/20/2015  1  conventional  Detroit
9/13/2015  1.03  conventional  Detroit
9/6/2015  1.09  conventional  Detroit
8/30/2015  0.96  conventional  Detroit
8/23/2015  1.11  conventional  Detroit
8/16/2015  0.97  conventional  Detroit
8/9/2015  1.07  conventional  Detroit
8/2/2015  1.04  conventional  Detroit
7/26/2015  0.99  conventional  Detroit
7/19/2015  1.04  conventional  Detroit
7/12/2015  1.02  conventional  Detroit
7/5/2015  1.06  conventional  Detroit
6/28/2015  1  conventional  Detroit
6/21/2015  0.97  conventional  Detroit
6/14/2015  1.04  conventional  Detroit
6/7/2015  0.97  conventional  Detroit
5/31/2015  1.09  conventional  Detroit
5/24/2015  1.03  conventional  Detroit
5/17/2015  0.95  conventional  Detroit
5/10/2015  1.11  conventional  Detroit
5/3/2015  1.06  conventional  Detroit
4/26/2015  1.01  conventional  Detroit
4/19/2015  0.96  conventional  Detroit
4/12/2015  1.02  conventional  Detroit
4/5/2015  1.11  conventional  Detroit
3/29/2015  0.97  conventional  Detroit
3/22/2015  0.97  conventional  Detroit
3/15/2015  1.13  conventional  Detroit
3/8/2015  1.01  conventional  Detroit
3/1/2015  0.97  conventional  Detroit
2/22/2015  1.15  conventional  Detroit
2/15/2015  1.16  conventional  Detroit
2/8/2015  1.11  conventional  Detroit
2/1/2015  0.92  conventional  Detroit
1/25/2015  1.19  conventional  Detroit
1/18/2015  1.1  conventional  Detroit
1/11/2015  1.08  conventional  Detroit
1/4/2015  1.01  conventional  Detroit
12/27/2015  1.13  conventional  GrandRapids
12/20/2015  1.13  conventional  GrandRapids
12/13/2015  1.24  conventional  GrandRapids
12/6/2015  0.93  conventional  GrandRapids
11/29/2015  1.12  conventional  GrandRapids
11/22/2015  1.11  conventional  GrandRapids
11/15/2015  1.2  conventional  GrandRapids
11/8/2015  0.93  conventional  GrandRapids
11/1/2015  0.91  conventional  GrandRapids
10/25/2015  1.14  conventional  GrandRapids
10/18/2015  0.94  conventional  GrandRapids
10/11/2015  0.97  conventional  GrandRapids
10/4/2015  0.99  conventional  GrandRapids
9/27/2015  1.15  conventional  GrandRapids
9/20/2015  0.88  conventional  GrandRapids
9/13/2015  0.95  conventional  GrandRapids
9/6/2015  1.09  conventional  GrandRapids
8/30/2015  0.91  conventional  GrandRapids
8/23/2015  1.28  conventional  GrandRapids
8/16/2015  0.89  conventional  GrandRapids
8/9/2015  1.08  conventional  GrandRapids
8/2/2015  1.05  conventional  GrandRapids
7/26/2015  1.12  conventional  GrandRapids
7/19/2015  1.05  conventional  GrandRapids
7/12/2015  1.19  conventional  GrandRapids
7/5/2015  1.16  conventional  GrandRapids
6/28/2015  1.1  conventional  GrandRapids
6/21/2015  0.96  conventional  GrandRapids
6/14/2015  1.07  conventional  GrandRapids
6/7/2015  1.14  conventional  GrandRapids
5/31/2015  1.31  conventional  GrandRapids
5/24/2015  1.3  conventional  GrandRapids
5/17/2015  0.97  conventional  GrandRapids
5/10/2015  1.36  conventional  GrandRapids
5/3/2015  1.06  conventional  GrandRapids
4/26/2015  1.09  conventional  GrandRapids
4/19/2015  0.93  conventional  GrandRapids
4/12/2015  1.13  conventional  GrandRapids
4/5/2015  1.22  conventional  GrandRapids
3/29/2015  1.11  conventional  GrandRapids
3/22/2015  0.91  conventional  GrandRapids
3/15/2015  1.35  conventional  GrandRapids
3/8/2015  1.08  conventional  GrandRapids
3/1/2015  0.95  conventional  GrandRapids
2/22/2015  1.31  conventional  GrandRapids
2/15/2015  1.21  conventional  GrandRapids
2/8/2015  1.24  conventional  GrandRapids
2/1/2015  0.94  conventional  GrandRapids
1/25/2015  1.19  conventional  GrandRapids
1/18/2015  1.07  conventional  GrandRapids
1/11/2015  1.03  conventional  GrandRapids
1/4/2015  0.95  conventional  GrandRapids
12/27/2015  1.01  conventional  GreatLakes
12/20/2015  1.01  conventional  GreatLakes
12/13/2015  1.03  conventional  GreatLakes
12/6/2015  1  conventional  GreatLakes
11/29/2015  1.07  conventional  GreatLakes
11/22/2015  1.03  conventional  GreatLakes
11/15/2015  1.09  conventional  GreatLakes
11/8/2015  0.98  conventional  GreatLakes
11/1/2015  1  conventional  GreatLakes
10/25/2015  1.1  conventional  GreatLakes
10/18/2015  1.03  conventional  GreatLakes
10/11/2015  1.02  conventional  GreatLakes
10/4/2015  1.05  conventional  GreatLakes
9/27/2015  1.1  conventional  GreatLakes
9/20/2015  1.02  conventional  GreatLakes
9/13/2015  1.03  conventional  GreatLakes
9/6/2015  1.07  conventional  GreatLakes
8/30/2015  1.04  conventional  GreatLakes
8/23/2015  1.14  conventional  GreatLakes
8/16/2015  1.03  conventional  GreatLakes
8/9/2015  1.12  conventional  GreatLakes
8/2/2015  1.14  conventional  GreatLakes
7/26/2015  1.1  conventional  GreatLakes
7/19/2015  1.12  conventional  GreatLakes
7/12/2015  1.14  conventional  GreatLakes
7/5/2015  1.13  conventional  GreatLakes
6/28/2015  1.07  conventional  GreatLakes
6/21/2015  1.08  conventional  GreatLakes
6/14/2015  1.12  conventional  GreatLakes
6/7/2015  1.13  conventional  GreatLakes
5/31/2015  1.2  conventional  GreatLakes
5/24/2015  1.15  conventional  GreatLakes
5/17/2015  1.09  conventional  GreatLakes
5/10/2015  1.15  conventional  GreatLakes
5/3/2015  1.05  conventional  GreatLakes
4/26/2015  1.14  conventional  GreatLakes
4/19/2015  1.06  conventional  GreatLakes
4/12/2015  1.11  conventional  GreatLakes
4/5/2015  1.18  conventional  GreatLakes
3/29/2015  1.09  conventional  GreatLakes
3/22/2015  1.04  conventional  GreatLakes
3/15/2015  1.1  conventional  GreatLakes
3/8/2015  1.04  conventional  GreatLakes
3/1/2015  1.02  conventional  GreatLakes
2/22/2015  1.16  conventional  GreatLakes
2/15/2015  1.15  conventional  GreatLakes
2/8/2015  1.07  conventional  GreatLakes
2/1/2015  0.91  conventional  GreatLakes
1/25/2015  1.13  conventional  GreatLakes
1/18/2015  1.08  conventional  GreatLakes
1/11/2015  1.1  conventional  GreatLakes
1/4/2015  1.02  conventional  GreatLakes
12/27/2015  1.16  conventional  HarrisburgScranton
12/20/2015  1.11  conventional  HarrisburgScranton
12/13/2015  1.14  conventional  HarrisburgScranton
12/6/2015  1.1  conventional  HarrisburgScranton
11/29/2015  1.17  conventional  HarrisburgScranton
11/22/2015  1.16  conventional  HarrisburgScranton
11/15/2015  1.09  conventional  HarrisburgScranton
11/8/2015  1.09  conventional  HarrisburgScranton
11/1/2015  1.13  conventional  HarrisburgScranton
10/25/2015  1.11  conventional  HarrisburgScranton
10/18/2015  0.93  conventional  HarrisburgScranton
10/11/2015  1.05  conventional  HarrisburgScranton
10/4/2015  1.16  conventional  HarrisburgScranton
9/27/2015  1.15  conventional  HarrisburgScranton
9/20/2015  1.17  conventional  HarrisburgScranton
9/13/2015  1.07  conventional  HarrisburgScranton
9/6/2015  1.19  conventional  HarrisburgScranton
8/30/2015  1.18  conventional  HarrisburgScranton
8/23/2015  1.1  conventional  HarrisburgScranton
8/16/2015  1.09  conventional  HarrisburgScranton
8/9/2015  1.07  conventional  HarrisburgScranton
8/2/2015  1.1  conventional  HarrisburgScranton
7/26/2015  1.17  conventional  HarrisburgScranton
7/19/2015  1.19  conventional  HarrisburgScranton
7/12/2015  1.17  conventional  HarrisburgScranton
7/5/2015  1.19  conventional  HarrisburgScranton
6/28/2015  1.2  conventional  HarrisburgScranton
6/21/2015  1.19  conventional  HarrisburgScranton
6/14/2015  1.13  conventional  HarrisburgScranton
6/7/2015  1.21  conventional  HarrisburgScranton
5/31/2015  1.22  conventional  HarrisburgScranton
5/24/2015  1.21  conventional  HarrisburgScranton
5/17/2015  1.19  conventional  HarrisburgScranton
5/10/2015  1.19  conventional  HarrisburgScranton
5/3/2015  1.17  conventional  HarrisburgScranton
4/26/2015  1.21  conventional  HarrisburgScranton
4/19/2015  1.17  conventional  HarrisburgScranton
4/12/2015  1.18  conventional  HarrisburgScranton
4/5/2015  1.21  conventional  HarrisburgScranton
3/29/2015  1.14  conventional  HarrisburgScranton
3/22/2015  1.08  conventional  HarrisburgScranton
3/15/2015  1.2  conventional  HarrisburgScranton
3/8/2015  1.15  conventional  HarrisburgScranton
3/1/2015  1.07  conventional  HarrisburgScranton
2/22/2015  1.2  conventional  HarrisburgScranton
2/15/2015  1.22  conventional  HarrisburgScranton
2/8/2015  1.02  conventional  HarrisburgScranton
2/1/2015  1.06  conventional  HarrisburgScranton
1/25/2015  1.17  conventional  HarrisburgScranton
1/18/2015  1.24  conventional  HarrisburgScranton
1/11/2015  1.26  conventional  HarrisburgScranton
1/4/2015  1.05  conventional  HarrisburgScranton
12/27/2015  1.27  conventional  HartfordSpringfield
12/20/2015  1.18  conventional  HartfordSpringfield
12/13/2015  1.24  conventional  HartfordSpringfield
12/6/2015  1.19  conventional  HartfordSpringfield
11/29/2015  1.32  conventional  HartfordSpringfield
11/22/2015  1.27  conventional  HartfordSpringfield
11/15/2015  1.12  conventional  HartfordSpringfield
11/8/2015  1.16  conventional  HartfordSpringfield
11/1/2015  1.16  conventional  HartfordSpringfield
10/25/2015  1.2  conventional  HartfordSpringfield
10/18/2015  0.93  conventional  HartfordSpringfield
10/11/2015  1.38  conventional  HartfordSpringfield
10/4/2015  1.3  conventional  HartfordSpringfield
9/27/2015  1.29  conventional  HartfordSpringfield
9/20/2015  1.25  conventional  HartfordSpringfield
9/13/2015  1.11  conventional  HartfordSpringfield
9/6/2015  1.27  conventional  HartfordSpringfield
8/30/2015  1.26  conventional  HartfordSpringfield
8/23/2015  1.14  conventional  HartfordSpringfield
8/16/2015  1.12  conventional  HartfordSpringfield
8/9/2015  1.12  conventional  HartfordSpringfield
8/2/2015  1.16  conventional  HartfordSpringfield
7/26/2015  1.3  conventional  HartfordSpringfield
7/19/2015  1.32  conventional  HartfordSpringfield
7/12/2015  1.06  conventional  HartfordSpringfield
7/5/2015  1.25  conventional  HartfordSpringfield
6/28/2015  1.27  conventional  HartfordSpringfield
6/21/2015  1.25  conventional  HartfordSpringfield
6/14/2015  1.15  conventional  HartfordSpringfield
6/7/2015  1.29  conventional  HartfordSpringfield
5/31/2015  1.33  conventional  HartfordSpringfield
5/24/2015  1.34  conventional  HartfordSpringfield
5/17/2015  1.2  conventional  HartfordSpringfield
5/10/2015  1.25  conventional  HartfordSpringfield
5/3/2015  1.25  conventional  HartfordSpringfield
4/26/2015  1.36  conventional  HartfordSpringfield
4/19/2015  1.35  conventional  HartfordSpringfield
4/12/2015  1.25  conventional  HartfordSpringfield
4/5/2015  1.33  conventional  HartfordSpringfield
3/29/2015  1.22  conventional  HartfordSpringfield
3/22/2015  1.11  conventional  HartfordSpringfield
3/15/2015  1.4  conventional  HartfordSpringfield
3/8/2015  1.43  conventional  HartfordSpringfield
3/1/2015  1.12  conventional  HartfordSpringfield
2/22/2015  1.38  conventional  HartfordSpringfield
2/15/2015  1.39  conventional  HartfordSpringfield
2/8/2015  1.09  conventional  HartfordSpringfield
2/1/2015  1.32  conventional  HartfordSpringfield
1/25/2015  1.35  conventional  HartfordSpringfield
1/18/2015  1.39  conventional  HartfordSpringfield
1/11/2015  1.38  conventional  HartfordSpringfield
1/4/2015  1.06  conventional  HartfordSpringfield
12/27/2015  0.78  conventional  Houston
12/20/2015  0.75  conventional  Houston
12/13/2015  0.73  conventional  Houston
12/6/2015  0.74  conventional  Houston
11/29/2015  0.79  conventional  Houston
11/22/2015  0.73  conventional  Houston
11/15/2015  0.72  conventional  Houston
11/8/2015  0.75  conventional  Houston
11/1/2015  0.77  conventional  Houston
10/25/2015  0.88  conventional  Houston
10/18/2015  0.9  conventional  Houston
10/11/2015  0.79  conventional  Houston
10/4/2015  0.82  conventional  Houston
9/27/2015  0.86  conventional  Houston
9/20/2015  0.83  conventional  Houston
9/13/2015  0.89  conventional  Houston
9/6/2015  0.89  conventional  Houston
8/30/2015  0.88  conventional  Houston
8/23/2015  0.89  conventional  Houston
8/16/2015  0.92  conventional  Houston
8/9/2015  0.92  conventional  Houston
8/2/2015  0.9  conventional  Houston
7/26/2015  0.79  conventional  Houston
7/19/2015  0.78  conventional  Houston
7/12/2015  0.79  conventional  Houston
7/5/2015  0.79  conventional  Houston
6/28/2015  0.74  conventional  Houston
6/21/2015  0.74  conventional  Houston
6/14/2015  0.62  conventional  Houston
6/7/2015  0.72  conventional  Houston
5/31/2015  0.72  conventional  Houston
5/24/2015  0.83  conventional  Houston
5/17/2015  0.82  conventional  Houston
5/10/2015  0.76  conventional  Houston
5/3/2015  0.74  conventional  Houston
4/26/2015  0.79  conventional  Houston
4/19/2015  0.82  conventional  Houston
4/12/2015  0.79  conventional  Houston
4/5/2015  0.83  conventional  Houston
3/29/2015  0.79  conventional  Houston
3/22/2015  0.8  conventional  Houston
3/15/2015  0.77  conventional  Houston
3/8/2015  0.78  conventional  Houston
3/1/2015  0.87  conventional  Houston
2/22/2015  0.82  conventional  Houston
2/15/2015  0.73  conventional  Houston
2/8/2015  0.7  conventional  Houston
2/1/2015  0.72  conventional  Houston
1/25/2015  0.77  conventional  Houston
1/18/2015  0.77  conventional  Houston
1/11/2015  0.78  conventional  Houston
1/4/2015  0.71  conventional  Houston
12/27/2015  1.04  conventional  Indianapolis
12/20/2015  1.1  conventional  Indianapolis
12/13/2015  1.03  conventional  Indianapolis
12/6/2015  0.92  conventional  Indianapolis
11/29/2015  1.08  conventional  Indianapolis
11/22/2015  1.11  conventional  Indianapolis
11/15/2015  1.08  conventional  Indianapolis
11/8/2015  0.96  conventional  Indianapolis
11/1/2015  1.01  conventional  Indianapolis
10/25/2015  1.02  conventional  Indianapolis
10/18/2015  0.97  conventional  Indianapolis
10/11/2015  1.1  conventional  Indianapolis
10/4/2015  0.98  conventional  Indianapolis
9/27/2015  1.04  conventional  Indianapolis
9/20/2015  0.91  conventional  Indianapolis
9/13/2015  0.87  conventional  Indianapolis
9/6/2015  1.11  conventional  Indianapolis
8/30/2015  1.17  conventional  Indianapolis
8/23/2015  1.22  conventional  Indianapolis
8/16/2015  1.14  conventional  Indianapolis
8/9/2015  1.2  conventional  Indianapolis
8/2/2015  1.21  conventional  Indianapolis
7/26/2015  1.22  conventional  Indianapolis
7/19/2015  1.07  conventional  Indianapolis
7/12/2015  1.05  conventional  Indianapolis
7/5/2015  1.05  conventional  Indianapolis
6/28/2015  0.95  conventional  Indianapolis
6/21/2015  1.03  conventional  Indianapolis
6/14/2015  1.15  conventional  Indianapolis
6/7/2015  1.28  conventional  Indianapolis
5/31/2015  1.37  conventional  Indianapolis
5/24/2015  1.29  conventional  Indianapolis
5/17/2015  1.26  conventional  Indianapolis
5/10/2015  1.06  conventional  Indianapolis
5/3/2015  1.13  conventional  Indianapolis
4/26/2015  1.24  conventional  Indianapolis
4/19/2015  1.08  conventional  Indianapolis
4/12/2015  1.15  conventional  Indianapolis
4/5/2015  1.17  conventional  Indianapolis
3/29/2015  1.09  conventional  Indianapolis
3/22/2015  1.11  conventional  Indianapolis
3/15/2015  1.21  conventional  Indianapolis
3/8/2015  1.07  conventional  Indianapolis
3/1/2015  1.13  conventional  Indianapolis
2/22/2015  1.34  conventional  Indianapolis
2/15/2015  1.3  conventional  Indianapolis
2/8/2015  0.98  conventional  Indianapolis
2/1/2015  0.92  conventional  Indianapolis
1/25/2015  1.06  conventional  Indianapolis
1/18/2015  1.14  conventional  Indianapolis
1/11/2015  1.25  conventional  Indianapolis
1/4/2015  1.02  conventional  Indianapolis
12/27/2015  0.99  conventional  Jacksonville
12/20/2015  1.19  conventional  Jacksonville
12/13/2015  0.96  conventional  Jacksonville
12/6/2015  1.19  conventional  Jacksonville
11/29/2015  0.96  conventional  Jacksonville
11/22/2015  0.98  conventional  Jacksonville
11/15/2015  1.25  conventional  Jacksonville
11/8/2015  1.25  conventional  Jacksonville
11/1/2015  0.97  conventional  Jacksonville
10/25/2015  1.22  conventional  Jacksonville
10/18/2015  1.25  conventional  Jacksonville
10/11/2015  0.99  conventional  Jacksonville
10/4/2015  0.99  conventional  Jacksonville
9/27/2015  1.27  conventional  Jacksonville
9/20/2015  0.99  conventional  Jacksonville
9/13/2015  1.24  conventional  Jacksonville
9/6/2015  0.98  conventional  Jacksonville
8/30/2015  1.26  conventional  Jacksonville
8/23/2015  1.25  conventional  Jacksonville
8/16/2015  1.25  conventional  Jacksonville
